sample-id,depth-1_iter-1,depth-1_iter-2,depth-1_iter-3,depth-1_iter-4,depth-1_iter-5,depth-1_iter-6,depth-1_iter-7,depth-1_iter-8,depth-1_iter-9,depth-1_iter-10,depth-1112_iter-1,depth-1112_iter-2,depth-1112_iter-3,depth-1112_iter-4,depth-1112_iter-5,depth-1112_iter-6,depth-1112_iter-7,depth-1112_iter-8,depth-1112_iter-9,depth-1112_iter-10,depth-2223_iter-1,depth-2223_iter-2,depth-2223_iter-3,depth-2223_iter-4,depth-2223_iter-5,depth-2223_iter-6,depth-2223_iter-7,depth-2223_iter-8,depth-2223_iter-9,depth-2223_iter-10,depth-3334_iter-1,depth-3334_iter-2,depth-3334_iter-3,depth-3334_iter-4,depth-3334_iter-5,depth-3334_iter-6,depth-3334_iter-7,depth-3334_iter-8,depth-3334_iter-9,depth-3334_iter-10,depth-4445_iter-1,depth-4445_iter-2,depth-4445_iter-3,depth-4445_iter-4,depth-4445_iter-5,depth-4445_iter-6,depth-4445_iter-7,depth-4445_iter-8,depth-4445_iter-9,depth-4445_iter-10,depth-5556_iter-1,depth-5556_iter-2,depth-5556_iter-3,depth-5556_iter-4,depth-5556_iter-5,depth-5556_iter-6,depth-5556_iter-7,depth-5556_iter-8,depth-5556_iter-9,depth-5556_iter-10,depth-6667_iter-1,depth-6667_iter-2,depth-6667_iter-3,depth-6667_iter-4,depth-6667_iter-5,depth-6667_iter-6,depth-6667_iter-7,depth-6667_iter-8,depth-6667_iter-9,depth-6667_iter-10,depth-7778_iter-1,depth-7778_iter-2,depth-7778_iter-3,depth-7778_iter-4,depth-7778_iter-5,depth-7778_iter-6,depth-7778_iter-7,depth-7778_iter-8,depth-7778_iter-9,depth-7778_iter-10,depth-8889_iter-1,depth-8889_iter-2,depth-8889_iter-3,depth-8889_iter-4,depth-8889_iter-5,depth-8889_iter-6,depth-8889_iter-7,depth-8889_iter-8,depth-8889_iter-9,depth-8889_iter-10,depth-10000_iter-1,depth-10000_iter-2,depth-10000_iter-3,depth-10000_iter-4,depth-10000_iter-5,depth-10000_iter-6,depth-10000_iter-7,depth-10000_iter-8,depth-10000_iter-9,depth-10000_iter-10,LIMS,SAMPLE.NAME,RNA.NAME,DNA.NAME,NOTES,DNASE.TREATED,EXTRACTION.DATE,LabNumber,Date,Common.name_Species,Genus,Species,otherid,Microchip,Age.class,Sex,Locality,Section,Protected.Area,Country,GPS.S,GPS.E,FAECES_SampleNumber,FAECES_Prep.type,FAECES_Count,Diet_type
K058728-R,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.698481136634497,6.713233045936588,6.729489850705308,6.679856544421114,6.723152725801694,6.747945546800134,6.73870472607592,6.760996723541131,6.6825151022976295,6.663773082223456,6.784990949128443,6.761503208735632,6.771122865872855,6.8166869063006175,6.788066974777615,6.784074613846098,6.764659922780611,6.763808821425246,6.763486057597381,6.763304343078964,6.770088520670337,6.799946949781342,6.759035180623891,6.766093922325533,6.786884487498136,6.784971574271649,6.786401158890021,6.790608085025878,6.794994711561853,6.768033148452668,6.803082449238135,6.795793223088011,6.787761304961503,6.786107010929293,6.797288785158752,6.791348352017057,6.787860124579972,6.7997972087257015,6.794852482974263,6.804332786615576,6.7975957031956735,6.801816417225971,6.802177056988539,6.792142085967761,6.796188021490771,6.800672570058636,6.80252391630839,6.798208747822383,6.792496245671413,6.799392618138431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K058728,19/233,R19/233,D19/233,,YES,28/08/2023,19/233,25-Jun-19,Impala,Aepyceros,melampus,77,,Juvenile,Male,S65,Skukuza,Kruger National Park,South Africa,-2	501	032,31.4819,19/233,Faeces,1,Ruminant
K058729-R,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.545486105672723,6.51687587301435,6.532318060085016,6.545847747790525,6.551339804142353,6.486164428734655,6.525703382725236,6.541304536658756,6.527073337177368,6.554347109220618,6.550553858551175,6.56970078784004,6.586733781449144,6.564549444177656,6.562694440547252,6.565737363844612,6.568807907480918,6.565317662114319,6.571748430600726,6.568081469731117,6.583914555965963,6.599840687508945,6.559285205162052,6.600976949483352,6.573824468689721,6.58683195040625,6.587746893910953,6.575181789987046,6.5687611216199615,6.574235504676251,6.5920289779258585,6.583802094989924,6.591100533674581,6.594985310051255,6.583748460892785,6.59040188630108,6.580094196966532,6.59324688025276,6.591441841657154,6.6005520096469725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K058729,20/556,R20/556,D20/556,,YES,29/08/2023,2020-000556,20-Nov-20,Impala,Aepyceros,melampus,1,,Adult,Male,Outside black rhino camp,Skukuza,Kruger National Park,South Africa,-24.97823,31.57255,2020-000556,Faeces,1,Ruminant
K058730-R,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.043312527052781,6.047146835804818,6.00772741028932,5.995067222901095,6.056857499834616,6.029607255053967,6.013190081943256,6.030592346684367,6.019522653626605,6.024473274340792,6.059352528267987,6.065928135440625,6.06270427828742,6.066886273844949,6.07231581562349,6.066250196236168,6.027524637828012,6.050900464559545,6.052618418639996,6.048027919107561,6.063033433599233,6.081693899256066,6.06582567916922,6.064104303198665,6.079947125371981,6.077574977593717,6.073871408807972,6.083056223114633,6.060461813080964,6.062588712943914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K058730,19/251,R19/251,D19/251,,YES,29/08/2023,19/251,25-Jun-19,Impala,Aepyceros,melampus,95,,Sub adult,Female,S65,Skukuza,Kruger National Park,South Africa,-2	501	032,31.4819,19/251,Faeces,1,Ruminant
K058731-R,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.110237184657227,6.098503630067552,6.109012775480564,6.127641864432252,6.101402577404077,6.14168216337023,6.118086264164093,6.145260474730375,6.150273020254407,6.139150729973761,6.192686044323488,6.149146262322884,6.179790014749249,6.168863393864422,6.199164058249124,6.16580650693292,6.151970390635267,6.170823808037639,6.17862923000516,6.177786027942405,6.188625910258919,6.193817373322836,6.185377548159959,6.19418585645137,6.188037343380745,6.185741049071051,6.182482985032977,6.208549492785557,6.184453859840473,6.1875931023948505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K058731,19/242,R19/242,D19/242,,YES,29/08/2023,19/242,25-Jun-19,Impala,Aepyceros,melampus,86,,Adult,Female,S65,Skukuza,Kruger National Park,South Africa,-2	501	032,31.4819,19/242,Faeces,1,Ruminant
K058732-R,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.996085981900899,6.9998335419037305,7.005936154421898,7.013662526666362,6.984342043753808,7.037622057348007,7.022920075472984,7.013411524252833,7.025132784256746,6.947302405373896,7.070014583835359,7.072038931965844,7.094765145057108,7.08438709457205,7.049160989944546,7.096089892700524,7.050230414599013,7.051362276006583,7.085780395865572,7.065113746384536,7.099449513714123,7.089245495466729,7.101362055999634,7.0987000417313375,7.096780992795164,7.070155149515936,7.091013950220831,7.073569729096381,7.086535993699182,7.103935158515114,7.091969074836323,7.102843822236214,7.115017149290078,7.110707193872681,7.105672575987161,7.0894916036692415,7.100112258687575,7.097342624736136,7.102355480825204,7.109730653291842,7.103176583882912,7.111398792270387,7.104327409056079,7.095978133909773,7.096809323697892,7.099389524445588,7.1044109961587605,7.096798937386101,7.098786755239821,7.11169976091592,7.111596226161398,7.114963662783705,7.1076692586928,7.115577518108139,7.106648483247529,7.111945205689995,7.102544045337172,7.107813154677983,7.110723621807132,7.122115947580698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K058732,19/247,R19/247,D19/247,,YES,29/08/2023,19/247,25-Jun-19,Impala,Aepyceros,melampus,91,,Adult,Male,S65,Skukuza,Kruger National Park,South Africa,-2	501	032,31.4819,19/247,Faeces,1,Ruminant
K058778-R,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.534298689589619,5.495456605517118,5.532196474663225,5.5464674720747,5.550714893798082,5.513391166894195,5.463454617863295,5.4687022810144725,5.488146790278615,5.5364773958197695,5.534541526842003,5.541664779377983,5.532158519967094,5.511779871194543,5.510693397608887,5.521274314592726,5.53265550943309,5.548590730994991,5.535042870284967,5.530022855325626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K058778,19/345,,D19/345,,,27/08/2023,19/345,20-Aug-19,African buffalo,Syncerus††,caffer†,14,,Adult,Male,Mabakana,Lower Sabie,Kruger National Park,South Africa,-25.06687,31.98878,19/345,Faeces,1,Ruminant
K058779-R,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.492533286697899,6.497277369771342,6.472008261082872,6.538432765231453,6.497375636944949,6.525200820303327,6.485034957091784,6.505099437771928,6.450821535468196,6.562433488618487,6.558566948248592,6.538554087379112,6.539159150181741,6.53582985389873,6.540258760916811,6.543355787013205,6.539681524754498,6.538346660852413,6.543954366768122,6.52577021066823,6.575115132297457,6.555448989782582,6.561966883895078,6.553111375369009,6.566523926783454,6.550461445137033,6.554906092987889,6.559301087466195,6.5488790131144,6.549727371276081,6.553930155447874,6.561051845682101,6.562877789546739,6.562730961779359,6.55964039750637,6.560870876072921,6.556361903044866,6.560091270843016,6.557761280827632,6.552400882318223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K058779,23/547,R23/547,D23/547,,YES,29/08/2023,2023-000547,30-May-23,African buffalo,Syncerus,caffer†,310,4700012172,Sub adult,Male,S131,Phalaborwa,Kruger National Park,South Africa,-23.91629,31.18092,2023-000547,Faeces,1,Ruminant
K058780-R,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.647931227014433,6.623138295544664,6.685313938415304,6.646711124706231,6.624488219293731,6.615835146934664,6.664067302333828,6.664587366201329,6.710300927418383,6.62951773637875,6.674389581051593,6.714802998168108,6.6832857819741545,6.674023436248693,6.691880494422956,6.6972503478024485,6.691326590246659,6.706771825300164,6.687503553643452,6.668061515584024,6.702000101992551,6.706588725277044,6.716629900572474,6.719106853196771,6.707003642147879,6.7070689796007965,6.720048725422147,6.707306759353108,6.707586638050251,6.735875677442752,6.723217255111182,6.729098340910586,6.713209993393344,6.7121998068616175,6.710063264201814,6.712043699872607,6.722830091543719,6.724872417010043,6.726015735540755,6.730312335465172,6.72859426841662,6.730167486057783,6.7219323396614135,6.734617096284131,6.737745388029519,6.717486926053282,6.721789913812858,6.724151312725287,6.72113966432661,6.710723948748851,6.726615616692653,6.724080218458472,6.728818796965759,6.729479388000746,6.728283132965349,6.727054730598798,6.729196008892741,6.728018938289482,6.727910649479028,6.727981760560694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K058780,23/808,R23/808,D23/808,,YES,29/08/2023,2023-000808,18-Jun-23,African buffalo,Syncerus,caffer†,560,4700012231,Adult,Female,,Punda maria,Kruger National Park,South Africa,-22.5975,31.12372,2023-000808,Faeces,1,Ruminant
K058781-R,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,7.384551980716978,7.38672287748304,7.323739936923711,7.363826667507784,7.428751157670652,7.370451866387792,7.385142740741292,7.389521506559383,7.388562521133487,7.348085647232248,7.457445103783212,7.451134226040285,7.476012199434524,7.450886238643011,7.428769974767568,7.455059980784608,7.443225463367957,7.451930577642145,7.442174294392611,7.444241963487968,7.475836325258241,7.471012165273503,7.491857314457026,7.496735721736246,7.481508507023723,7.493917983283478,7.477641773256599,7.494706451085368,7.492642923281876,7.486441797814938,7.486610359203547,7.49967256898519,7.492635835659759,7.499709100287042,7.488097061481093,7.502032632255532,7.498367746677525,7.492073676623481,7.493432934452799,7.490164283303162,7.499880965778861,7.502593348279976,7.504624478066704,7.5096614078853055,7.506821058168262,7.501407090353624,7.497739467821306,7.493678657130617,7.511364412958675,7.504885667201419,7.507528155032759,7.505947850894059,7.502897971607913,7.512182774138044,7.502727352521434,7.515737033972393,7.506533391270929,7.498992546091261,7.503025283156584,7.494569290865097,7.514529923277213,7.511354003095115,7.512336589488527,7.509347847778597,7.51287751211495,7.515199616299412,7.503227199095601,7.508817670839901,7.513421100109355,7.507390344641395,7.510486482287392,7.514878022061747,7.51051754666981,7.5080434033671075,7.513182474538367,7.515463451676533,7.513965565074068,7.508098765229836,7.510187702695346,7.514318392449667,,,,,,,,,,,K058781,23/695,R23/695,D23/695,,YES,29/08/2023,2023-000695,13-Jun-23,African buffalo,Syncerus,caffer†,453,4700012418,Adult,Female,Dzundzula,Shingwedzi,Kruger National Park,South Africa,-22.7585,31.19345,2023-000695,Faeces,1,Ruminant
K058782-R,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.791425929832614,6.723164864263433,6.713468283683596,6.7105233732614655,6.7087068217680645,6.717636843338612,6.734257433819241,6.775100072729816,6.755208460802829,6.771658379433145,6.802507519084939,6.807546825022078,6.8178184581443615,6.795716522143295,6.815550911440616,6.81403181871136,6.782102223990068,6.821591275015784,6.778163804329002,6.829060563977645,6.811983173318361,6.819753586190627,6.8040142215289015,6.8210681550406616,6.797097480240533,6.819688385368648,6.832151040646536,6.806823942880317,6.808333806272609,6.826314540154413,6.828998250846151,6.823436694041509,6.83648165187822,6.836875303857857,6.838005666148771,6.818061153185861,6.826688318467007,6.818197262534866,6.823329623434936,6.825296921209385,6.833168204715517,6.824847695746668,6.824026783986144,6.831152648435297,6.827949850562745,6.824959823251245,6.833822963003003,6.815794099621848,6.832537398432598,6.832150956755995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K058782,18/240,R18/240,D18/240,,YES,29/08/2023,18/240,23-Jul-18,African buffalo,Syncerus††,caffer†,GPP 76,,Sub adult,Female,Nyamundwa,Pretoriuskop,Kruger National Park,South Africa,-25.01967,31.3071,18/240,Faeces,1,Ruminant
K058783-R,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.087059458032827,6.121821762177347,6.189558639804879,6.168487049123074,6.139574229920795,6.163806908515859,6.191984986538539,6.120010283524546,6.050119336190388,6.139786590888976,6.171891447145404,6.17248548126739,6.1671630473075165,6.18107590703911,6.183480919822679,6.175296249837804,6.190305551770847,6.19612098137295,6.165655617688297,6.197697909613503,6.184694785144009,6.185673846904261,6.1888133983084685,6.190578655844022,6.1792652228473335,6.190295402622703,6.182832637914553,6.198331106044282,6.190735221027567,6.187522863322895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K058783,23/538,R23/538,D23/538,,YES,29/08/2023,2023-000538,30-May-23,African buffalo,Syncerus,caffer†,301,4700012010,Sub adult,Male,North of Ranger's house,Mahlangeni,Kruger National Park,South Africa,-23.62756,31.1406,2023-000538,Faeces,1,Ruminant
K058784-R,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,7.0682500859326645,7.067325826408372,7.030995698170514,7.118099632343812,6.98561199987355,7.044413669054547,7.144276572557841,7.050994418406523,7.052916580319297,7.037197022462768,7.161255433450771,7.119863084685208,7.1420085374481,7.157759016435523,7.148894649622422,7.146336494764061,7.116502268372675,7.1214740087440696,7.129884049427873,7.153245427089475,7.192518822536576,7.1773221639070135,7.152427830249315,7.151720399310756,7.152008300745311,7.164228261353099,7.163528180094718,7.15154350700696,7.1552600093935,7.149971025071193,7.168725706911335,7.161534935646204,7.177350371080474,7.157711510670641,7.183649089416038,7.1758062295136575,7.157440260495279,7.169217111317276,7.166248078832655,7.176472290317648,7.179607620868668,7.191057787902868,7.173968573748509,7.178269975961098,7.172653739588954,7.176227976538431,7.165702558194398,7.165896136012987,7.183207157774332,7.17968792694272,7.181874705551781,7.182310530552267,7.187355777463939,7.184260185541192,7.18132758367834,7.189134570890927,7.183704212623918,7.1841346209338885,7.178835498497123,7.1747764297906285,7.186666541686697,7.184657371386191,7.187015103185535,7.185529004690002,7.180044802719,7.181454227198338,7.191394067812099,7.190534588059098,7.193357268737108,7.185963625479918,,,,,,,,,,,,,,,,,,,,,K058784,22/438,R22/438,D22/438,,YES,29/08/2023,2022-000438,27-Jun-22,African buffalo,Syncerus††,caffer†,G12,,,Female,Mac Firebreak,Crocodile bridge,Kruger National Park,South Africa,-25.28413,31.93612,2022-000438,Faeces,1,Ruminant
K058785-R,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.5692960805391145,5.597164234036967,5.585839442787672,5.567729656327263,5.5742903652663385,5.6044346278490975,5.599923243345187,5.56761142172538,5.607761349247542,5.600623883707863,5.61959218598071,5.591196947309498,5.619959826665252,5.609209237995728,5.622903913952388,5.62336797637286,5.614448486526753,5.601474214707502,5.625493904137695,5.60744197187801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K058785,23/407,R23/407,D23/407,,YES,29/08/2023,2023-000407,17-May-23,African buffalo,Syncerus,caffer†,176,2101146904,Sub adult,Male,Rockvale,Satara,Kruger National Park,South Africa,-24.42619,31.61776,2023-000407,Faeces,1,Ruminant
K058786-R,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.615265303006571,5.612531828745672,5.617023620181374,5.591657462162008,5.619912981099849,5.582889252672451,5.613065753978355,5.638978123565831,5.605344773693621,5.63625816625493,5.607179681440223,5.631220833363676,5.631065817690639,5.63343624480061,5.626808403485658,5.6363576269209,5.623992812294184,5.629940156642589,5.635032450342903,5.633733947186783,5.644623774518878,5.645460606898572,5.641494573439784,5.640153266163515,5.6433000805764655,5.64393393434508,5.638192191272522,5.643525708092372,5.644586092859109,5.641050410733945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K058786,23/232,R23/232,D23/232,,YES,29/08/2023,2023-000232,4-May-23,African buffalo,Syncerus,caffer†,3,2101146564,Calf,Male,Bume road/S114,Malelane,Kruger National Park,South Africa,-25.19682,31.62501,2023-000232,Faeces,1,Ruminant
K058787-R,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.451590226553176,5.428460056195391,5.4161267650325335,5.39866458517476,5.406610203431199,5.418208813943489,5.420292824680133,5.472247155511215,5.437370743891843,5.474243875086447,5.436426629632346,5.456727218136689,5.457138037986729,5.458897057595619,5.454390025166068,5.482838957362933,5.438617133162087,5.476277010509105,5.4662110268501936,5.470656346284051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K058787,23/522,R23/522,D23/522,,YES,29/08/2023,2023-000522,29-May-23,African buffalo,Syncerus,caffer†,285,2101147152,Calf,Female,Nwatimhisi,Letaba,Kruger National Park,South Africa,-23.98512,31.68754,2023-000522,Faeces,1,Ruminant
K058788-R,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.87610320584811,6.840442422299314,6.841225982780007,6.875028769180336,6.863094679224293,6.833344116082952,6.81826596911479,6.853253518728419,6.802432165742924,6.8453667971665775,6.869584032812188,6.876628404656616,6.897140162333465,6.931819128225978,6.911813768616744,6.8871002065596185,6.917301346868959,6.9093724426593415,6.886225180707479,6.885270321862746,6.9392801597487,6.923021294483885,6.900301437072634,6.924207144033505,6.900587761675358,6.912819329724944,6.912828998131938,6.914238136029328,6.904610410048834,6.907417125869781,6.925868545798592,6.91945464174917,6.917365272304785,6.928883059395106,6.929101955298652,6.911930219175356,6.907948125821842,6.934580574241432,6.923708616839728,6.92953878555605,6.930406754323371,6.92875068810686,6.931837405393405,6.929367964136305,6.93281041521427,6.926941059296884,6.9349934036146745,6.928159384326311,6.923502175142987,6.932339694216626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K058788,23/589,R23/589,D23/589,,YES,30/08/2023,2023-000589,1-Jun-23,African buffalo,Syncerus,caffer,350,4700012243,Sub adult,Female,Nshawu vlei,Mooiplaas,Kruger National Park,South Africa,-23.5587,31.47866,2023-000589,Faeces,2,Ruminant
K058789-R,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.180569824644554,6.154427588962945,6.160070371772741,6.1260982104783,6.168427219291701,6.114134322319008,6.140626606699077,6.133963778864608,6.152866102079535,6.10810262245733,6.164567509550098,6.1783046653677935,6.163467255061748,6.145588401876669,6.15761064307994,6.192409090534947,6.182266077908773,6.18682565714359,6.194015001674964,6.1741599115181245,6.184614972673253,6.178922004192571,6.193357552061894,6.190909597004526,6.181745670210326,6.177889744641644,6.187236717797874,6.184768420418087,6.18653124885168,6.189484740878344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K058789,23/766,R23/766,D23/766,,NO,30/08/2023,2023-000766,16-Jun-23,African buffalo,Syncerus,caffer†,518,4700012320,Sub adult,Female,Nwamayiwani,Shingwedzi,Kruger National Park,South Africa,-23.03768,31.26616,2023-000766,Faeces,1,Ruminant
K058790-R,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4.65849427794234,4.63913577445934,4.653534156673049,4.671408814084807,4.669292254935878,4.665788427027699,4.6495862467465,4.614865269385372,4.620687844622137,4.664006887311641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K058790,23/420,R23/420,D23/420,,YES,30/08/2023,2023-000420,17-May-23,African buffalo,Syncerus,caffer†,189,2101146911,Calf,Female,Talamati road,Kingfisherspruit,Kruger National Park,South Africa,-24.56198,31.63115,2023-000420,Faeces,1,Ruminant
K058791-R,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.850187961822296,6.876301103676286,6.836693846676469,6.9286953384841645,6.91019527552156,6.867084702745766,6.8663884489484674,6.85992342377681,6.878720496327083,6.884815242147711,6.946243115668949,6.941535852825402,6.934639562547064,6.947964920610295,6.947216880745092,6.925026180762678,6.976276418097095,6.973213361449009,6.958640775696902,6.948273652547615,6.983624213445765,6.983632583892715,6.960116807195673,6.973493716138553,6.967204182974338,6.966536970299231,6.980650510807197,6.964173552077617,6.982235673685684,6.970361205419764,6.996520985651839,6.990336711158475,6.971007515647739,6.977294458217238,6.9798956078902,6.993498455671276,6.979614760410455,6.989702262901945,6.965274629063988,6.976176793835863,6.979599239895027,6.980299948085621,6.981267525697389,6.973892264296681,6.985354903443138,6.970169528110778,6.979542600564705,6.973402202873754,6.995991629423073,6.987527736055347,6.988913746963962,6.987275224961183,6.986726263627679,6.991027970414619,6.9871625522775735,6.987228142031357,6.987570320493233,6.98473686489984,6.990202627915381,6.98700567981443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K058791,20/476,R20/476,D20/476,,YES,27/08/2023,2020-000476,17-Sep-20,African elephant,Loxodonta,africana,,4C45622131,Young adult,Male,Nsikazi Road,Stolznek,Kruger National Park,South Africa,-2	543	542,3	131	572,2020-000476,Faeces,1,Non-Ruminant
K058792-R,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.870753893635395,6.892078651462926,6.822966737695478,6.80398533998593,6.821162416519765,6.846583362839343,6.878252324561597,6.806285294515053,6.881301186087127,6.875704099725735,6.921943747143706,6.924833729210663,6.936404533516034,6.902711196705052,6.911783290987644,6.924166331354222,6.9149456667605245,6.907192259400577,6.887517329653568,6.916392601817475,6.918672673009741,6.949294635363306,6.943974852681736,6.9209307187382345,6.929989025412856,6.928562469541421,6.935747582445412,6.919160695822104,6.923351642212004,6.937551506726771,6.927235168983531,6.943962773352757,6.930326704902599,6.940944091873056,6.945677173393392,6.9352089708245765,6.940248888148089,6.943901563785627,6.917090601958397,6.932732364027996,6.946460731957243,6.923765499000393,6.9329815641641215,6.941910910395851,6.925908729476485,6.944439308967184,6.940707043710248,6.940203279722291,6.946194836932447,6.930010645000303,6.954010628247356,6.947673702044937,6.942409945602649,6.948507007548313,6.9439311219535815,6.94273914518405,6.94777765827409,6.944155364373657,6.945689921026116,6.951936526409979,6.950077211929141,6.9495727812397625,6.947690723232878,6.947326918531944,6.948604750817058,6.945962289250256,6.949107001810721,6.946594000049337,6.949577453989562,6.94959464424642,,,,,,,,,,,,,,,,,,,,,K058792,19/330,R19/330,D19/330,,YES,27/08/2023,19/330,14-Aug-19,African elephant,Loxodonta,africana,LVS201908-005,,Young adult,Male,Phalaborwa Ranger,Phalaborwa,Kruger National Park,South Africa,-24.93039,31.179178,19/330,Faeces,1,Non-Ruminant
K058793-R,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.828487066739232,6.843047465653186,6.855942450892108,6.834013698743277,6.842934178939604,6.855695044124348,6.861717886435748,6.8203361899425055,6.826131406101309,6.8678146788812375,6.901947063671041,6.856068822046117,6.903972576779092,6.913803366569423,6.900132378064758,6.925316004348802,6.912464274385973,6.893688506414899,6.917041135786458,6.852098771677952,6.910436514394049,6.899563726591386,6.905063803128436,6.915783125969214,6.903275358821791,6.9135283315723,6.913656483826536,6.906387355036702,6.892937211896992,6.895778555035117,6.909250744772013,6.918029736100296,6.924634727964705,6.923617720174646,6.916806014459776,6.911909596575624,6.919232702746165,6.907528876883451,6.91601353080437,6.917156466524496,6.915180668649732,6.914489418049321,6.917048850469183,6.91610432839654,6.918683570239768,6.923618404588471,6.921001654344406,6.920033477843609,6.920731556296427,6.919437056799845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K058793,20/485,R20/485,D20/485,,YES,27/08/2023,2020-000485,3-Oct-20,African elephant,Loxodonta,africana,1,4C453D7D4F,Calf,Male,Steilberg S120/H3,Malelane,Kruger National Park,South Africa,-2	538	244,31	516	845,2020-000485,Faeces,1,Non-Ruminant
