sample-id,depth-1_iter-1,depth-1_iter-2,depth-1_iter-3,depth-1_iter-4,depth-1_iter-5,depth-1_iter-6,depth-1_iter-7,depth-1_iter-8,depth-1_iter-9,depth-1_iter-10,depth-1112_iter-1,depth-1112_iter-2,depth-1112_iter-3,depth-1112_iter-4,depth-1112_iter-5,depth-1112_iter-6,depth-1112_iter-7,depth-1112_iter-8,depth-1112_iter-9,depth-1112_iter-10,depth-2223_iter-1,depth-2223_iter-2,depth-2223_iter-3,depth-2223_iter-4,depth-2223_iter-5,depth-2223_iter-6,depth-2223_iter-7,depth-2223_iter-8,depth-2223_iter-9,depth-2223_iter-10,depth-3334_iter-1,depth-3334_iter-2,depth-3334_iter-3,depth-3334_iter-4,depth-3334_iter-5,depth-3334_iter-6,depth-3334_iter-7,depth-3334_iter-8,depth-3334_iter-9,depth-3334_iter-10,depth-4445_iter-1,depth-4445_iter-2,depth-4445_iter-3,depth-4445_iter-4,depth-4445_iter-5,depth-4445_iter-6,depth-4445_iter-7,depth-4445_iter-8,depth-4445_iter-9,depth-4445_iter-10,depth-5556_iter-1,depth-5556_iter-2,depth-5556_iter-3,depth-5556_iter-4,depth-5556_iter-5,depth-5556_iter-6,depth-5556_iter-7,depth-5556_iter-8,depth-5556_iter-9,depth-5556_iter-10,depth-6667_iter-1,depth-6667_iter-2,depth-6667_iter-3,depth-6667_iter-4,depth-6667_iter-5,depth-6667_iter-6,depth-6667_iter-7,depth-6667_iter-8,depth-6667_iter-9,depth-6667_iter-10,depth-7778_iter-1,depth-7778_iter-2,depth-7778_iter-3,depth-7778_iter-4,depth-7778_iter-5,depth-7778_iter-6,depth-7778_iter-7,depth-7778_iter-8,depth-7778_iter-9,depth-7778_iter-10,depth-8889_iter-1,depth-8889_iter-2,depth-8889_iter-3,depth-8889_iter-4,depth-8889_iter-5,depth-8889_iter-6,depth-8889_iter-7,depth-8889_iter-8,depth-8889_iter-9,depth-8889_iter-10,depth-10000_iter-1,depth-10000_iter-2,depth-10000_iter-3,depth-10000_iter-4,depth-10000_iter-5,depth-10000_iter-6,depth-10000_iter-7,depth-10000_iter-8,depth-10000_iter-9,depth-10000_iter-10,LIMS,SAMPLE.NAME,RNA.NAME,DNA.NAME,NOTES,DNASE.TREATED,EXTRACTION.DATE,LabNumber,Date,Common.name_Species,Genus,Species,otherid,Microchip,Age.class,Sex,Locality,Section,Protected.Area,Country,GPS.S,GPS.E,FAECES_SampleNumber,FAECES_Prep.type,FAECES_Count,Diet_type
K058728-R,1.171810344447886,1.223331927077303,1.37087534727168,1.190651469217427,1.075623579550264,1.489984890025648,1.203583519009255,1.32988664040447,1.402688713598573,1.156742652353915,13.49524118057312,13.4368758450074,12.76517032382989,13.85283445431711,13.2769185619532,13.38420279387364,13.56048555397289,13.44578914674791,13.55152982198493,13.32709757897412,13.56048555397289,13.6839638695224,13.56048555397289,13.85283445431711,13.56048555397289,13.85283445431711,13.85283445431711,13.85283445431711,13.56048555397289,13.85283445431711,13.85283445431711,13.85283445431711,13.85283445431711,13.85283445431711,13.85283445431711,13.85283445431711,13.85283445431711,13.85283445431711,13.85283445431711,13.56048555397289,13.8528344543171,13.8528344543171,13.8528344543171,13.8528344543171,13.8528344543171,13.8528344543171,13.8528344543171,13.8528344543171,13.8528344543171,13.8528344543171,13.8528344543171,13.8528344543171,13.8528344543171,13.8528344543171,13.8528344543171,13.8528344543171,13.8528344543171,13.8528344543171,13.8528344543171,13.8528344543171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K058728,19/233,R19/233,D19/233,,YES,28/08/2023,19/233,25-Jun-19,Impala,Aepyceros,melampus,77,,Juvenile,Male,S65,Skukuza,Kruger National Park,South Africa,-2	501	032,31.4819,19/233,Faeces,1,Ruminant
K058729-R,1.177509441960061,1.243062463565577,1.468765734572624,1.073668675118634,1.367247652262449,1.405585350689868,1.192408634681373,1.468765734572624,1.360569101170366,1.06772742769095,13.15738502429724,13.10158946999275,12.85737715330021,13.02452179293885,13.3881385886836,13.18362956954212,13.19432320834875,13.07380796008789,13.21833717327371,13.21833717327371,13.3881385886836,13.21833717327371,13.3881385886836,13.3881385886836,13.10158946999275,13.3881385886836,12.93478730838672,12.93478730838672,13.3881385886836,13.3881385886836,13.3881385886836,13.3881385886836,13.3881385886836,13.3881385886836,13.3881385886836,13.3881385886836,13.3881385886836,13.3881385886836,13.3881385886836,13.3881385886836,13.38813858868359,13.38813858868359,13.38813858868359,13.38813858868359,13.38813858868359,13.38813858868359,13.19432320834874,13.38813858868359,13.38813858868359,13.38813858868359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K058729,20/556,R20/556,D20/556,,YES,29/08/2023,2020-000556,20-Nov-20,Impala,Aepyceros,melampus,1,,Adult,Male,Outside black rhino camp,Skukuza,Kruger National Park,South Africa,-24.97823,31.57255,2020-000556,Faeces,1,Ruminant
K058730-R,1.308327679522336,1.288733916578273,1.384990776190534,1.133687716109793,1.17664085630087,1.402606450585767,1.162766362138448,1.484464251193733,1.417610837356035,1.380370587576181,10.24331919864168,10.57149840091703,10.57149840091703,10.70358698242921,10.57149840091703,10.50064842815168,10.70358697742921,10.57149840091703,10.57634390295128,10.57149839591703,10.57149840091703,10.70358698242921,10.57149840091703,10.70358698242921,10.70358698242921,10.70358698242921,10.70358698242921,10.70358698242921,10.70358698242921,10.70358698242921,10.70358698242921,10.70358698242921,10.70358698242921,10.70358698242921,10.70358698242921,10.70358698242921,10.70358698242921,10.70358698242921,10.70358698242921,10.57149840091703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K058730,19/251,R19/251,D19/251,,YES,29/08/2023,19/251,25-Jun-19,Impala,Aepyceros,melampus,95,,Sub adult,Female,S65,Skukuza,Kruger National Park,South Africa,-2	501	032,31.4819,19/251,Faeces,1,Ruminant
K058731-R,1.162766362138448,1.466812673234228,1.254493128607168,1.478181095427021,1.07195797898446,1.4435644291271,1.211978346044076,1.407057535479506,1.329886651335792,1.156742652353915,13.18810953440031,11.73242149149073,13.77652361658168,13.86168246757937,12.04520847341983,13.68578920252973,13.86168246757937,13.69347430645495,13.85099020967957,13.71700487048131,13.86168246757937,13.71700487048131,13.86168246757937,13.86168246757937,13.86168246757937,13.86168246757937,13.86168246757937,13.85099020967957,13.86168246757937,13.86168246757937,13.86168246757937,13.86168246757937,13.86168246757937,13.86168246757937,13.86168246757937,13.86168246757937,13.86168246757937,13.86168246757937,13.86168246757937,13.86168246757937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K058731,19/242,R19/242,D19/242,,YES,29/08/2023,19/242,25-Jun-19,Impala,Aepyceros,melampus,86,,Adult,Female,S65,Skukuza,Kruger National Park,South Africa,-2	501	032,31.4819,19/242,Faeces,1,Ruminant
K058732-R,1.234855805401419,1.349116743076593,1.369976571982185,1.168332851002772,1.066908575261127,1.162944885622405,1.489984890025648,1.066908575261127,1.363951954746077,1.395582777447999,15.52659552085241,15.97270252478908,15.44417454632478,15.9922143786112,15.59738518105728,15.19445259735948,15.05602776638261,15.26072871057237,15.4771464476447,15.64908197227203,16.3973692301964,16.46749900331028,16.91440237689071,16.35650199772338,16.31769678791292,16.46749900331028,15.4398142149918,16.29163734536977,16.29520817221621,16.67424962045173,16.79204414229147,16.55296943619155,16.95998954962246,16.79204414229147,16.95998954962246,16.49645937283762,16.44295640292816,16.15654525932163,16.72091484352254,16.76070402565651,16.76070402565649,16.79204414229146,16.95998954962245,16.52162931955657,16.6422419268941,16.47429651956311,16.44295640292815,16.95998954962245,16.95998954962245,16.51698231187886,16.95998954962245,16.95998954962245,16.95998954962245,16.72091484352251,16.79204414229146,16.95998954962245,16.95998954962245,16.79204414229146,16.95998954962245,16.95998954962245,16.95998954962242,16.95998954962242,16.95998954962242,16.95998954962242,16.95998954962242,16.95998954962242,16.95998954962242,16.95998954962242,16.95998954962242,16.95998954962242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K058732,19/247,R19/247,D19/247,,YES,29/08/2023,19/247,25-Jun-19,Impala,Aepyceros,melampus,91,,Adult,Male,S65,Skukuza,Kruger National Park,South Africa,-2	501	032,31.4819,19/247,Faeces,1,Ruminant
K058778-R,1.411817499779825,1.408423818158765,1.442544493591413,1.16878467745808,1.407426223956167,1.299596986488829,1.093241644510694,1.476919720233296,1.104471888614277,1.408423818158765,10.24654173503015,10.3614276317073,10.3614276317073,10.3614276317073,10.3614276317073,10.2359133974251,10.24654173503015,10.2359133974251,10.20640839067724,10.3614276317073,10.3614276317073,10.3614276317073,10.3614276317073,10.3614276317073,10.3614276317073,10.3614276317073,10.3614276317073,10.3614276317073,10.3614276317073,10.3614276317073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K058778,19/345,,D19/345,,,27/08/2023,19/345,20-Aug-19,African buffalo,Syncerus††,caffer†,14,,Adult,Male,Mabakana,Lower Sabie,Kruger National Park,South Africa,-25.06687,31.98878,19/345,Faeces,1,Ruminant
K058779-R,1.225206316303038,1.329179067723301,1.086743086400591,1.215802459954132,1.434685463196327,1.156742652353915,1.118540586803224,1.434685463196327,1.370846685120954,1.401988888479346,13.88551821927117,14.29553301376907,14.00227818661986,14.22765507141288,13.973042236071,13.67392426316083,13.8622725224184,13.93007777741447,13.44259663370027,13.91081953660042,14.6725738508397,14.485466192826,14.37754863814947,14.14300040673853,14.23444976914359,14.03971110254794,14.31301802856184,14.53027449455729,14.38274910429057,14.56465629616317,14.6725738508397,14.56465629616317,14.6725738508397,14.6725738508397,14.66138322872606,14.6725738508397,14.6725738508397,14.66138322872606,14.6725738508397,14.485466192826,14.67257385083969,14.67257385083969,14.67257385083969,14.67257385083969,14.67257385083969,14.67257385083969,14.66138322872605,14.67257385083969,14.67257385083969,14.3035590009534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K058779,23/547,R23/547,D23/547,,YES,29/08/2023,2023-000547,30-May-23,African buffalo,Syncerus,caffer†,310,4700012172,Sub adult,Male,S131,Phalaborwa,Kruger National Park,South Africa,-23.91629,31.18092,2023-000547,Faeces,1,Ruminant
K058780-R,1.169552114658176,1.474856787982664,1.260576405927654,1.165232866047729,1.407258740480566,1.126454296742955,1.187646039126796,1.156742652353915,1.450244117405926,1.169552114658176,13.76399972051775,13.15408777076456,14.22012981744281,13.477002263307,13.41663131486326,13.27741403221786,13.97184465535607,13.45122947492099,14.23229786098042,13.48230539170499,13.92046419904137,14.33580516791473,14.24670731400058,14.40528549598328,14.09136845474633,14.48840497592263,14.55963299354108,14.74057996058635,14.4073865863615,14.30215042242579,14.74057996058635,14.57928405673973,14.74057996058635,14.31750072021767,14.57491296524912,14.5696757048814,14.71562131093613,14.22743283398951,14.34354343941005,14.74057996058635,14.74057996058635,14.48840497592262,14.74057996058635,14.74057996058635,14.39833708969446,14.38872873783613,14.74057996058635,14.74057996058635,14.74057996058635,14.74057996058635,14.55963299354108,14.74057996058634,14.74057996058634,14.74057996058634,14.74057996058634,14.74057996058634,14.74057996058634,14.74057996058634,14.74057996058634,14.74057996058634,14.74057996058634,14.74057996058634,14.74057996058634,14.74057996058634,14.74057996058634,14.74057996058634,14.74057996058634,14.74057996058634,14.74057996058634,14.74057996058634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K058780,23/808,R23/808,D23/808,,YES,29/08/2023,2023-000808,18-Jun-23,African buffalo,Syncerus,caffer†,560,4700012231,Adult,Female,,Punda maria,Kruger National Park,South Africa,-22.5975,31.12372,2023-000808,Faeces,1,Ruminant
K058781-R,1.171810332516564,1.258868579729308,1.348775175113651,1.203942813490125,1.16754023984525,1.493920190486786,1.405061371612752,1.34909410698913,1.247968250163678,1.142135288787464,20.56095235991303,21.36747022849886,21.01511759011919,20.5005290858148,21.45980799034619,20.42573464021924,20.9370086628934,21.25815242501567,20.7658621537898,20.10744310640882,22.6830337605939,21.80854399440927,23.02288684372667,23.01658589117229,21.51896442441149,22.23731819635947,22.89618243209777,22.33946455629554,22.27061400808628,22.44776007786044,22.93661122794954,22.93722500816102,22.57953128954035,23.39833044181217,22.79727329798385,23.30446341518427,22.92611247511695,22.95544888947967,23.39833044181217,22.60575358827703,22.98271788111526,23.39833044181217,23.01997949574485,23.16374137079913,23.39833044181217,23.16374137079913,23.39833044181217,23.03109203478892,23.39833044181217,23.39833044181217,23.39833044181217,23.39833044181217,23.39833043581217,23.39833044181217,23.25456857275788,23.16070155212998,23.39833044181217,23.39833043581217,23.39833044181217,23.39833044181217,23.39833044181216,23.25456857275787,23.39833044181216,23.39833044181216,23.39833044181216,23.30446342118425,23.39833043581216,23.39833044181216,23.39833044181216,23.39833044181216,23.39833044181214,23.39833044181214,23.39833044181214,23.39833044181214,23.39833044181214,23.39833044181214,23.39833044181214,23.39833044181214,23.39833044181214,23.39833044181214,23.39833044181213,23.39833044181213,23.39833044181213,23.39833044181213,23.39833044181213,23.39833044181213,23.39833044181213,23.39833044181213,23.39833044181213,23.39833044181213,,,,,,,,,,,K058781,23/695,R23/695,D23/695,,YES,29/08/2023,2023-000695,13-Jun-23,African buffalo,Syncerus,caffer†,453,4700012418,Adult,Female,Dzundzula,Shingwedzi,Kruger National Park,South Africa,-22.7585,31.19345,2023-000695,Faeces,1,Ruminant
K058782-R,1.171810344516564,1.340231421374293,1.165232866047729,1.389841759443402,1.248503914219327,1.114184335475393,1.114184335475393,1.399544853681935,1.088409303553521,1.248503914219327,15.4786391504416,15.02126983309574,14.80232077715504,15.38738683048462,15.31478178994887,15.05710763863925,14.78568258785373,15.55394456890809,14.64481770721211,15.27999312298079,15.51487797526799,15.83184073253812,15.95063445139833,16.13773939286636,16.09686429512964,15.90914879791836,15.78799255291397,15.47369335295098,15.89708371628233,15.89185838115679,16.13773939286635,16.1453858957933,15.96971836062305,16.1429647279919,15.75948711152465,16.13773939286635,16.13773939286635,16.08921779220269,16.13773939286635,16.1453858957933,16.14538589579329,16.15061123091883,16.15061123091883,15.90473021920926,16.15061123091883,16.0182399612867,16.14296472799189,16.15061123091883,16.13773939286635,16.14296472799189,16.14296472799188,16.14296472799188,16.15061123091883,16.15061123091883,16.15061123091883,16.15061123091883,16.15061123091883,16.15061123091883,16.13773939286634,16.14538589579329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K058782,18/240,R18/240,D18/240,,YES,29/08/2023,18/240,23-Jul-18,African buffalo,Syncerus††,caffer†,GPP 76,,Sub adult,Female,Nyamundwa,Pretoriuskop,Kruger National Park,South Africa,-25.01967,31.3071,18/240,Faeces,1,Ruminant
K058783-R,1.162766362138448,1.497472408040034,1.47660018677703,1.381016482109983,1.156742652353915,1.453191312373345,1.221190607262352,1.426789577274851,1.332955283507312,1.104112400760451,12.46112769197569,12.10569660619158,12.62176061847489,12.67546303751655,12.50044675911553,12.55423233094402,12.45560676960516,12.45180917538013,12.15529417853005,12.33601901314463,12.70219874563403,12.58640858339853,12.70219874563403,12.70219874563403,12.55898301065676,12.70219874563403,12.70219874563403,12.5809680390615,12.47854488349762,12.62176061847489,12.70219874563403,12.70219874563403,12.70219874563403,12.70219874563403,12.70219874563403,12.62176061847489,12.70219874563403,12.70219874563403,12.70219874563403,12.70219874563403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K058783,23/538,R23/538,D23/538,,YES,29/08/2023,2023-000538,30-May-23,African buffalo,Syncerus,caffer†,301,4700012010,Sub adult,Male,North of Ranger's house,Mahlangeni,Kruger National Park,South Africa,-23.62756,31.1406,2023-000538,Faeces,1,Ruminant
K058784-R,1.494718257272494,1.215014659188264,1.364960779313658,1.18761218007383,1.221190607262352,1.135704787314057,1.450244117405926,1.197862394718572,1.086051976010082,1.404627435572682,17.52316233356044,16.57402578249122,15.89712393717758,15.96922519494618,15.44464456191446,16.37321944086972,17.71077656952213,15.66798517481596,16.83901925430661,16.87314918110746,18.42917872158239,18.55995706022025,17.95492262772403,18.42908955651454,18.54563618703054,17.37836673420041,18.14109402154373,17.77347141486048,16.61387004849619,17.08582563449986,17.58999937872521,18.81680822472207,18.67291031563894,18.88181619818442,18.7488078658493,18.67864451936565,18.78175154882723,17.57637799630992,18.15251506382718,17.39268760739012,18.88181619818441,17.5899993787252,18.88181619818441,17.39541437436944,18.88181619818441,18.86819481576911,18.72429690668598,18.88181619818441,17.53861278767815,18.68723119382864,18.88181619818441,18.68723119382864,18.88181619818441,18.88181619818441,18.88181619818441,18.68723119382864,18.88181619818441,18.72429691168598,18.83042960713736,18.88181619818441,18.8818161981844,18.8818161981844,18.8818161981844,18.8818161981844,18.8818161981844,18.8818161981844,18.8818161981844,18.8818161981844,18.72429691168597,18.8818161981844,18.88181619818439,18.88181619818439,18.88181619818439,18.88181619818439,18.88181619818439,18.88181619818439,18.88181619818439,18.88181619818439,18.88181619818439,18.88181619818439,,,,,,,,,,,,,,,,,,,,,K058784,22/438,R22/438,D22/438,,YES,29/08/2023,2022-000438,27-Jun-22,African buffalo,Syncerus††,caffer†,G12,,,Female,Mac Firebreak,Crocodile bridge,Kruger National Park,South Africa,-25.28413,31.93612,2022-000438,Faeces,1,Ruminant
K058785-R,1.0642448031853,1.099102562159418,1.2316473133162,1.099102562159418,1.083160965993218,1.095990025059828,1.353943078423579,1.089459054625983,1.217773607809757,1.092504582810063,7.346722118235373,7.112635500885336,7.346722118235373,7.112635500885336,7.346722118235373,7.346722118235373,7.149100929177546,7.346722118235373,7.346722118235373,7.346722118235373,7.346722118235373,7.346722118235373,7.346722118235373,7.149100929177546,7.346722118235373,7.346722118235373,7.346722118235373,7.346722118235373,7.346722118235373,7.346722118235373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K058785,23/407,R23/407,D23/407,,YES,29/08/2023,2023-000407,17-May-23,African buffalo,Syncerus,caffer†,176,2101146904,Sub adult,Male,Rockvale,Satara,Kruger National Park,South Africa,-24.42619,31.61776,2023-000407,Faeces,1,Ruminant
K058786-R,1.118540586803224,1.24082807449143,1.399144281400368,1.203638346143846,1.118540586803224,1.460436433377825,1.401988888479346,1.196389413170754,1.162766362138448,1.156742652353915,9.731432847664143,9.731432847664143,9.703472203503596,9.731432847664143,9.731432847664143,9.731432847664143,9.666705768663158,9.731432847664143,9.731432847664143,9.731432847664143,9.731432847664143,9.731432847664143,9.731432847664143,9.731432847664143,9.731432847664143,9.731432847664143,9.731432847664143,9.731432847664143,9.731432847664143,9.731432847664143,9.731432847664143,9.731432847664143,9.731432847664143,9.731432847664143,9.731432847664143,9.731432847664143,9.731432847664143,9.731432847664143,9.731432847664143,9.731432847664143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K058786,23/232,R23/232,D23/232,,YES,29/08/2023,2023-000232,4-May-23,African buffalo,Syncerus,caffer†,3,2101146564,Calf,Male,Bume road/S114,Malelane,Kruger National Park,South Africa,-25.19682,31.62501,2023-000232,Faeces,1,Ruminant
K058787-R,1.317109484784153,1.317109484784153,1.326208974112486,1.364397170225666,1.212184160941941,1.215802459954132,1.433028377924233,1.53324419014967,1.504973891480975,1.486893728298403,10.35069272301602,10.35069272301602,10.35069272301602,9.8484926429342,10.35069272301602,10.06285274222004,10.35069272301602,10.35069272301602,9.8484926429342,10.13633262373018,10.35069272301602,10.35069272301602,10.35069272301602,10.35069272301602,10.35069272301602,10.35069272301602,10.35069272301602,10.35069272301602,10.35069272301602,10.35069272301602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K058787,23/522,R23/522,D23/522,,YES,29/08/2023,2023-000522,29-May-23,African buffalo,Syncerus,caffer†,285,2101147152,Calf,Female,Nwatimhisi,Letaba,Kruger National Park,South Africa,-23.98512,31.68754,2023-000522,Faeces,1,Ruminant
K058788-R,1.42752377409488,1.332955287507312,1.156742652353915,1.583962220931426,1.450244117405926,1.171800483349829,1.34737952552961,1.230921369312328,1.447672423730753,1.081938615511019,14.33322638350372,14.2201361401038,13.67623579720108,14.22330363894886,14.30690188084562,14.0702235139412,13.90729916267756,13.78780497450347,13.84052650301911,14.17347207045256,14.64606085973505,14.43798480679114,14.42190471460636,14.66214096191984,14.64606086473505,14.60262668768708,14.44938811178152,14.45898156223411,14.43729134242586,14.33322637850372,14.79929944564061,14.85881371487336,14.64606086473504,14.66214096191983,14.42695069017653,14.85881371487336,14.85881371487336,14.6831377173628,14.85881371487336,14.79929944564061,14.85881371487335,14.85881371487335,14.85881371487335,14.85881371487335,14.85881370987335,14.85881371487335,14.85881371487335,14.70557513396779,14.62362344813005,14.64606086473504,14.85881371487335,14.85881371487335,14.85881371487335,14.85881371487335,14.85881371487335,14.85881371487335,14.85881371487335,14.85881371487335,14.85881371487335,14.85881371487335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K058788,23/589,R23/589,D23/589,,YES,30/08/2023,2023-000589,1-Jun-23,African buffalo,Syncerus,caffer,350,4700012243,Sub adult,Female,Nshawu vlei,Mooiplaas,Kruger National Park,South Africa,-23.5587,31.47866,2023-000589,Faeces,2,Ruminant
K058789-R,1.239398009544117,1.069976873320673,1.261504572395774,1.394833552284285,1.395670473214628,1.49630767659272,1.250623470148851,1.111215295112658,1.491213485658887,1.34192747784538,13.8808545865173,13.19075162933993,13.41966016326299,13.08781709281581,13.8572412937934,13.41966016326299,13.62985379496203,13.41966016326299,13.8808545865173,13.5178077163055,13.8808545865173,13.8808545865173,13.8808545865173,13.8808545865173,13.55379849955173,13.8808545865173,13.8808545865173,13.8808545865173,13.8808545865173,13.8808545865173,13.8808545865173,13.8808545865173,13.8808545865173,13.8808545865173,13.8808545865173,13.8808545865173,13.8808545865173,13.8808545865173,13.8808545865173,13.8808545865173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K058789,23/766,R23/766,D23/766,,NO,30/08/2023,2023-000766,16-Jun-23,African buffalo,Syncerus,caffer†,518,4700012320,Sub adult,Female,Nwamayiwani,Shingwedzi,Kruger National Park,South Africa,-23.03768,31.26616,2023-000766,Faeces,1,Ruminant
K058790-R,1.400344251625748,1.473230642033741,1.215802459954132,1.171810344516564,1.215802459954132,1.171810344516564,1.488273964186467,1.124765683674098,1.222770002879981,1.171810344516564,7.907802802043607,7.907802802043607,7.465951367524633,7.907802802043607,7.700124806723197,7.673629362845043,7.907802802043607,7.700124806723197,7.907802802043607,7.907802802043607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K058790,23/420,R23/420,D23/420,,YES,30/08/2023,2023-000420,17-May-23,African buffalo,Syncerus,caffer†,189,2101146911,Calf,Female,Talamati road,Kingfisherspruit,Kruger National Park,South Africa,-24.56198,31.63115,2023-000420,Faeces,1,Ruminant
K058791-R,1.157258748076856,1.365794228801924,1.251176428515464,1.099028370453705,1.538302400725623,1.136764423199777,1.157258748076856,1.380352608609132,1.495805363571149,1.12463660635853,19.24230015215737,20.71654435945695,18.85328993504542,20.24604059858502,19.52193972014377,19.73988226457291,19.54280972078701,18.05772020178867,19.09826788213125,19.30723576318734,21.25641834897701,21.34291462762062,20.44934691675028,21.39311689207111,20.68081751802837,20.39978073186953,21.34858188474331,21.28902738144401,20.87009710468718,21.06362935027594,21.70018976343576,21.70018976343576,21.61435636574183,21.70018976343576,21.25641834897701,21.1238294483513,21.34453867852588,21.43441528243724,21.65090816629831,21.70018976343576,21.70018976343576,21.70018976343576,21.70018976343576,21.4858281535447,21.70018976343576,21.70018976343576,21.70018976343576,21.70018976343576,21.57147442711297,21.70018976343576,21.70018976343576,21.70018976343576,21.65090816629831,21.70018976343576,21.70018976343576,21.70018976343576,21.29525708138843,21.57147442711297,21.70018976343576,21.57147442711297,21.70018976343576,21.70018976343576,21.70018976343576,21.70018976343576,21.70018976343576,21.70018976343576,21.70018976343576,21.70018976343576,21.70018976343576,21.70018976343576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K058791,20/476,R20/476,D20/476,,YES,27/08/2023,2020-000476,17-Sep-20,African elephant,Loxodonta,africana,,4C45622131,Young adult,Male,Nsikazi Road,Stolznek,Kruger National Park,South Africa,-2	543	542,3	131	572,2020-000476,Faeces,1,Non-Ruminant
K058792-R,1.222290513571352,1.447372955735773,1.282723999413086,1.561725776281597,1.118719215603664,1.2233132646359,1.220734640321309,1.275278620557613,1.24782325428069,1.24782325428069,19.01854287608514,20.32623035596551,19.14375237896095,18.68223164386356,19.42890161318235,19.28459764315518,19.11169509167891,19.04829646701912,18.65344982217528,19.28464208318839,20.23565933523567,20.01525944746898,20.56811017259823,20.28627640796693,19.77903295397626,20.07997668204696,20.90320251645388,20.35048387521746,19.83207245446609,20.06865960635113,20.73510990148278,20.96891396721693,20.33430610686408,20.56811017259823,20.91829689448567,20.91829689448567,20.33430610686408,20.24110619068013,20.96891396721693,20.06865960635113,20.96891396721693,20.78572697421403,20.78572697421403,20.38492317959534,20.41884632823857,20.28349332181604,20.96891396721693,20.56811017259823,20.38492317959534,20.56811017259823,20.91829689448567,20.91829689448567,20.96891396721692,20.96891396721692,20.96891396721692,20.96891396721692,20.56811017259823,20.96891396721692,20.96891396721692,20.96891396721692,20.96891396721692,20.96891396721692,20.96891396721692,20.96891396721692,20.96891396721692,20.96891396721692,20.96891396721692,20.96891396721692,20.96891396721692,20.96891396721692,20.96891396721692,20.96891396721692,20.96891396721692,20.96891396721692,20.96891396721692,20.96891396721692,20.96891396721692,20.96891396721692,20.96891396721692,20.96891396721692,,,,,,,,,,,,,,,,,,,,,K058792,19/330,R19/330,D19/330,,YES,27/08/2023,19/330,14-Aug-19,African elephant,Loxodonta,africana,LVS201908-005,,Young adult,Male,Phalaborwa Ranger,Phalaborwa,Kruger National Park,South Africa,-24.93039,31.179178,19/330,Faeces,1,Non-Ruminant
K058793-R,1.256996976898441,1.092185846509829,1.349773408379406,1.082969741929319,1.307003452774256,1.237340916366943,1.547533899289403,1.119540725280256,1.174639068043096,1.340328368701701,20.39905830787469,20.12433846436315,20.86112178776395,20.79963057732068,20.30936322046178,19.93593499100982,20.78541261932569,20.61239159768531,19.84726311786668,20.25620746570731,21.3448127387659,20.83552960829543,21.5494425081924,21.5494425081924,21.5494425031924,21.42175474616666,21.26006887334366,21.23554926860233,21.34698548999582,20.6393615763562,21.5494425081924,21.5494425081924,21.5494425081924,21.5494425081924,21.5494425081924,21.5494425081924,21.5494425081924,21.5494425081924,21.46252589154024,21.5494425081924,21.5494425081924,21.5494425081924,21.5494425081924,21.5494425081924,21.5494425081924,21.5494425081924,21.5494425081924,21.5494425081924,21.42175474616666,21.5494425081924,21.5494425081924,21.5494425081924,21.5494425081924,21.5494425081924,21.5494425081924,21.5494425081924,21.5494425081924,21.5494425081924,21.5494425081924,21.5494425081924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K058793,20/485,R20/485,D20/485,,YES,27/08/2023,2020-000485,3-Oct-20,African elephant,Loxodonta,africana,1,4C453D7D4F,Calf,Male,Steilberg S120/H3,Malelane,Kruger National Park,South Africa,-2	538	244,31	516	845,2020-000485,Faeces,1,Non-Ruminant
